fabm2ae2	"california" del p end of word
fnxs1ap2	"Dust" del p end of word; "happen" add n after word; 
fnxs1aq2	add n before sentence; "The" sub p beginning of word, not in CMUDICT; "storms" del p end of word; "have" sub w, replacement; add n after sentence, whisper;
fnxs1ar2	add n before sentence; "winds" del p end of word; "blow" add p end of word; add n after sentence;
fnxs1as2	"it" del w before word; "see" add n after word; "dust" del p end of word; add n after sentence, whisper;
fnxs1at2	"rivers" del w's before word, "with" sub p end of word, not in CMUDICT; add n after sentence;
fnxs1au2	"gets" del w's before word, sub w, replacement; "water" sub p middle of word, not in CMUDICT; "goes" add n before word; "onto" sub w, replacement; "the" sub p beginning of word, not in CMUDICT; "land" del p end of word; add n after sentence, whisper;
fnxs1av2	add n before sentence; "streets" sub p beginning of word, not in CMUDICT; "into" add n after word; "it" sub p end of word; "called" del p end of word; "flood" sub p middle of word;add n after sentence;
fnxs1ax2	"ago" add n after word; "many" sub p middle of word, not in CMUDICT; add n after sentence, whisper;
fnxs1az2	add n before sentence, whisper; "that's" sub p beginning of word, not in CMUDICT, add n after word; "news" sub p beginning of word; 
fnxs1ba2	"keep" add p's end of word; "the" sub p beginning of word, not in CMUDICT, add n after word; "Earth" sub p end of word, not in CMUDICT; 
fnxs1bb2	add n before sentence; "trash" sub p end of word, not in CMUDICT, add w after word, add p after word, repeat("trash" sub p end of word, not in CMUDICT); add n after sentence (whisper);
fnxs1bc2	"Then" sub p beginning of word, not in CMUDICT; "trash" add n after word, del w's after word;
fnxs1be2	"They" sub p beginning of word, not in CMUDICT; "worms" sub p's beginning of word; "the" sub p beginning of word, not in CMUDICT; "garbage" sub p's end of word, not in CMUDICT, add w after word; 
fnxs1bf2	add n before sentence; "The" sub p beginning of word, not in CMUDICT; "worms" del p end of word; "the" sub p beginning of word, not in CMUDICT; "special" sub p middle of word, not in CMUDICT, add n after word; add n after sentence, whisper;
fnxs1bg2	add n before sentence; "The" sub p beginning of word, not in CMUDICT; "soil" add p before word, false start, add w before word, restart("The" sub p beginning of word, not in CMUDICT;);"is" add n after word; "gardens" sub p middle of word, not in CMUDICT; add n after sentence, whisper;
fnxs1bh2	"paper" add p before word, false start; "has" del w after word; "important" sub p middle of word, not in CMUDICT, del p end of word, add n after word; "sign" add p end of word; add n after sentence, whisper;
fnxs1bi2	"The" sub p beginning of word, not in CMUDICT; "sign" add p end of word; "shows" del end of word; "that" sub p beginning of word, not in CMUDICT;"the" sub p beginning of word, not in CMUDICT; "is" add n after word; "made" del p end of word; "used" del p end of word; 
fnxs1bk2	"Workers" del p's end of word; "parts" add p before word, false start, add n before word, whisper; "the" sub p beginning of word, not in CMUDICT; "bottles" del p end of word, add n after word; "clothing" sub w, replacement, add w after word, restart(add p before word, false start; ); add n after sentence, whisper;
fnxs1bl2	"workers" del w before word, del p beginning of word; add n after sentence;
fnxs1bm2	add n before sentence; "They" sub p beginning of word, not in CMUDICT; "old" del p end of word; "and" del p end of word; "them" sub p beginning of word, not in CMUDICT; 
fnxs1bn2	"After" del p beginning of word, sub p middle of word, not in CMUDICT; "the" sub p beginning of word, not in CMUDICT; "use" add n after word; "they" sub p beginning of word, not in CMUDICT;"them" sub p beginning of word, not in CMUDICT; add n after sentence;
fnxs1bo2	add n before sentence; "Then" sub p beginning of word, not in CMUDICT; "them" sub p beginning of word, not in CMUDICT; add n after sentence;
fnxs1bp2	"big" del w's after word;
fnxs1bq2	"plants", del w before word, add n before word;"and" del p end of word; "oceans" del p end of word; add n after sentence, whisper;
fnxs1br2	"Seals" add p before word, false start, sub w, replacement; "the" sub p beginning of word, not in CMUDICT; "oceans" del p end of word; add n after sentence, whisper;
fnxs1bs2	"California" del p end of word; add n after sentence, whisper;
fnxs1bt2	"seals" del w's before word, del p's beginning of word; "the" sub p beginning of word, not in CMUDICT; 
fnxs1bu2	"are" del w before word; "working" add n after word; "protect" sub p's beginning of word, not in CMUDICT; add n after sentence, whisper;
fnxs1bv2	"the" sub p beginning of word, not in CMUDICT; add n after sentence;
fnxs1bw2	"Mother" sub p middle of word, not in CMUDICT, add p end of word; "turtles" del p end of word, add n after word; "swim" add p end of word; "to" del w's after word;
fnxs1bx2	"Then" sub p middle of word, not in CMUDICT; "they" sub p beginning of word, not in CMUDICT; "back" sub p end of word; "the" sub p beginning of word, not in CMUDICT; add n after sentence, whisper;
fnxs1by2	"Dolphins" del p end of word; "live" add p beginning of word;"the" sub p beginning of word, not in CMUDICT;"ocean" sub p middle of word, not in CMUDICT;add n after sentence;
fnxs1bz2	"They" sub p beginning of word, not in CMUDICT; "friendly" del p end of word; 
fnxs1ca2	"They" sub p beginning of word, not in CMUDICT; "and" sub p beginning of word, del p end of word, not in CMUDICT; "jump" del p end of word; "the" sub p beginning of word, not in CMUDICT; "water" sub p beginning of word, not in CMUDICT; add n after sentence; 
fnxs1cb2	"Humpback" add p end of word; "the" sub p beginning of word, not in CMUDICT; "ocean" sub p middle of word, not in CMUDICT;
fnxs1cc2	"They" sub p beginning of word, not in CMUDICT; "their" sub p beginning of word, not in CMUDICT, add n after word; "long" sub p end of word, not in CMUDICT; "flippers" del p end of word; add n after sentence;
fnxs1cd2	"The" sub p beginning of word, not in CMUDICT; "whales" del p end of word; 
fnxs1ce2	"the" del w's before word, del p beginning of word; "ocean" sub p middle of word, not in CMUDICT; add n after sentence;
fnxs1cf2	add n before sentence; "Otters" sub p beginning of word, add p end of word; "swim" add p beginning of word; "their" sub p beginning of word, not in CMUDICT; 
fnxs1cg2	add n before sentence; "They" sub p beginning of word, not in CMUDICT; "and" del p end of word; "their" sub p beginning of word, not in CMUDICT; 
fnxs1ch2	"Brightly" sub p end of word, not in CMUDICT, del p's end of word; "colored" del p end of word; "fish" sub p end of word, not in CMUDICT, add n after word; "the" sub p beginning of word, not in CMUDICT; "ocean" sub p middle of word, not in CMUDICT; 
fnxs1ci2	"They" sub p beginning of word, not in CMUDICT; 
fnxs1cj2	"because" add n after word; "tastes" del p end of word; 
fnxs1ck2	add n before sentence; "forest" del p end of word; add n after sentence;
fnxs1cl2	"now" add n after word, whisper;"scientists" sub w, replacement; "not" del w's after word;  
fnxs1cm2	"they" sub p beginning of word, not in CMUDICT; "treetops" add p middle of word; 
fnxs1cn2	"They" sub w, replacement("There" sub p beginning of word, not in CMUDICT); "are" del w's after word;
fsaa1aa2	add n before sentence;"Storms" add p before word, false start, add n after word;"spring" add n before word (whisper);"can" add n before word, add p end of word, add n after word;"bring" del word after word;
fsaa1ab2	add n before sentence;"moves" sub word, add n after word;add n after sentence;
fsaa1ac2	add n before sentence;"It" sub p beginning of word;"sometimes" del p's end of word, del all words after word;
fsaa1ad2	add n before sentence;"Lightning" add words before word, restart ("Lightning" del p middle of word);add n after sentence (whisper);
fsaa1ae2	"It" sub word: "harm" add n before word, del all words after word;
fsaa1af2	add n before sentence (whisper);"lightning" add n before word, del p's end of word;
fsaa1ag2	add n before sentence;"If" add words before word, restart ("a" sub word);"comes" add n before word;"are" add n before word;"to" sub word, add n after word; add nafter sentence (whisper);
fsaa1ah2	"indoors" del word before word;
fsaa1ai2	"water" sub p middle of word;add n after sentence;
fsaa1aj2	"use" del all words before word;add n after sentence;
fsaa1ak2	"Turn" sub p's middle of word;"television" sub word; "or" repeat word, del word after word;
fsaa1al2	"Spring" add words before word, restart ("Spring" add p after word);"brings" add n after word;"kinds" sub word;"weather" sub word;add n after sentence;
fsaa1am2	add n before sentence;"rain" add n before word, add p's before word, false start;"and" del p end of word;add n after sentence;
fsaa1an2	"spin" add p middle of word; "around" add n before word,add word before word, sub word;"around" sub word;add n after sentence;
fsaa1ao2	"blow" sub word;"long" add n end of word;"thin" sub p middle of word, add n after word;"cloud" add p's before word, false start, sub word, add nafter word, del all words after word;
fsaa1ar2	"winds" del word before word;"blow" sub word,  add n after word;"dust" sub p beginning of word;"and" add words before word, restart ("dirt" sub word);"dirt" sub word;"around" add n before word, sub word;add n after sentence;
fsaa1as2	add n before sentence;"Sometimes" del p end of word, add n after word, add word after word repeat (del p's end of word);"hard" repeat word, add n  after word;"in" add word before word, restart ("dust" sub p beginning of word);"dust" sub word; add n after sentence;
fsaa1at2	add n before sentence;"Heavy" sub p middle of word, del p end of word;"fills" sub p middle of word, add n after word;add n after sentence;
fsaa1au2	"rivers" add p end of word, add n after word;"gets" add n after word;"water" add n before word,add p's before word, false start, del p middle of word;"goes" add p's before word, false start, sub word;"onto" add n after word;
fsaa1av2	"covers" del all words before word, del p beginning of word,add n after word;"streets" del p end of word;"goes" sub p middle of word;"houses" add n before word, add n after word;
fsaa1aw2	add n before sentence;"Recycling" add p's before word, false start;"helping" sub word;"our" sub word;add n after sentence;
fsaa1ay2	add n before sentence;"people" del all words before word;"bottle" add n before word, add n after word;"and" add words before word, restart ("paper" del p's end of word);add n after sentence (whisper);
fsaa1az2	add n before sentence;"Experts" sub word;"say" add n after word;"news" sub p middle of word;
fsaa1ba2	"because" add p before word, false start, sub word;"helps" sub word;"cleaner" add p's before word, false start, sub word;add n after sentence (whisper);
fsaa1bb2	add n before sentence;"use" add word before word, sub word, add n after word;"trash" sub word;"new" add n before word, sub p middle of word;"things" add word before word;add n after sentence (whisper);
fsaa1bc2	add n before sentence;"use" add word before word, sub word replacement, add n after word;"trash" sub word replacement;"new" add n before word, sub p middle of word;"things" add word before word;add n after sentence (whisper);
fsaa1bd2	"recycle" del all words before word, del p's beginning of word;add n after sentence;
fsaa1be2	"use" sub word replacement;"worms" add n before word;
fsaa1bf2	"worms" del word before word, del p beginning of word;"turn" sub p's middle of word;"food" add n after word;"kind" sub word, replacement;add n after sentence;
fsaa1bg2	add n before sentence;"used" sub p's beginning of word, add word after word repeat, add n after word;"gardens" add n before word;add n after sentence;
fsaa1bh2	add n before sentence;"important" add n before word (whisper), del p's end of word, del all words after word;
fsaa1bi2	"shows" add n after word;"paper" add n after word; "made" sub p middle of word; "from" sub word replacement;"used" sub word replacement;add n after sentence;
fsaa1bj2	"people" sub word replacement;"recycle" add p end of word;add n after sentence;
fsaa1bk2	"Workers" del p's beginning of word, add p end of word;"use" sub word replacement;"parts" add p before word false start, add n after word;"bottles" add n after word;"make" del word after word;
fsaa1bl2	"workers" del p's end of word, add n after word;"recycle" add n middle of word;"bikes" add n middle of word;add n after sentence;
fsaa1bm2	add n before sentence (whisper);"let" add n before word, add n after word;"other" add p's before word false start, add word after word repeat;"people" add p's before word false start, add n after word;"use" add words before word restart ("use" sub word replacement);"use" sub word replacement;
fsaa1bn2	"the" del word before word;"use" add n before word;add n after word (whisper);
fsaa1bo2	"use" del all words before word;add n after sentence (whisper);
fsam1aa2	"Storms" add w before word; "Storms" sub p middle of word; "can" add n before word; "lightning" del p middle of word
fsam1ab2	"Lightning" del p middle of word
fsam1ad2	"Lightning" del p middle of word
fsam1ae2	"It" add n before word; "trees" add n before word; "trees" del p middle of word; "buildings" add n before word
fsam1ag2	"lightning" del p middle of word; "four" add n before word; "you" add n before word; "safe" add n before word
fsam1ah2	"indoors" sub p middle of word; "indoors" add n after word
fsam1ak2	"television" add n before word; "or" add n before word; "computer" add n before word; "computer" sub p middle of word
fsam1am2	"Tornadoes" add n before word; "Tornadoes" del p middle of word; "rain" add n before word; "and" del p end of word; "winds" del p middle of word
fsam1aq2	"The" add n before word, "have" del p end of word, "winds" add n false start
fsam1ar2	"and" del p end of word
fsam1as2	"is" add n before word; "hard" sub p middle of word; "see" add n before word
fsam1at2	"Heavy" add n before word, add p end of word; "fills" sub p middle of word; "river" sub replacement; "with" add n before word
fsam1au2	"river" sub w replacement; "gets" add n before word; "onto" add n before word, add n middle of word; "the" add n before word
fsam1av2	"When" add n before word; "water" del p middle of word; "covers" add n before word; "streets" add n before word; "called" add n before word; "flood" add n false start
fsam1ay2	"Now" add n before word; "recycle" add n before word; "bottles" sub p middle of word
fsam1ba2	"It" add n before word, del p end of word; "because" add n before word
fsam1bb2	"trash" sub p end of word
fsam1bc2	"trash" add n before word; "up" del p end of word
fsam1bg2	"The" add n before word; "used" sub p middle of word
fsam1bh2	"Some" add n before word, "paper" sub w replacement; "has" add n before word, sub w replacement, "an" del w ; "sign" add n before word
fsam1bi2	"shows" add n false start, "that" add n before word; "used" sub w replacement
fsam1bj2	"plastic" del p beginning of word
fsam1bk2	"parts" sub p middle of word; "clothing" sub w replacement
fsam1bm2	"bikes" add p middle of word; "let" add n before word; "use" sub p middle of word
fsam1bx2	"back" del p end of word
fser2bd2	add n before sentence; "each" add words before, restart ("each" sub word); add n after sentence;
fser2bk2	add n before sentence;"the" add words before word, restart ("caterpillar" sub p middle of word, add p end of word);add n after sentence;
fser2bp2	add n before sentence;"is" sub p end of word; "Rwanda" add p before word, false start; add n after sentence;
fser2bv2	add n before sentence; "their" sub p beginning of word;add n after sentence;
fser2cb2	add n before sentence; "Most" sub word; add n after sentence;
fser2ci2	add n before sentence; "can't" del p end of word;add n after sentence;
fser2cp2	"in" add words before word, restart ("Antarctica" del p's end of word); add n after sentence;
fser2cq2	add n before sentence;"how" del word before word; add n after sentence;
fser2cy2	add n before sentence;"the" sub word;
fser2db2	"and" del p end of word;"continent" del p middle of word;add n after sentence;
fser2dn2	add n before sentence;"the" sub word;add n after sentence;
fser2do2	add n before sentence;"The" add words before word, restart ("The" sub word, add word after word;"shiny" add word before word);add n after sentence;
fser2dr2	add n before sentence;"doctor" del p end of word; "say" sub p end of word;add n after sentence;
fser2ds2	add n before sentence;"asked" del p end of word;add n after sentence;
fser2dv2	add n before sentence;"about" del p end of word; add n after sentence;
fser2dw2	add n before sentence; "They" add words before word, restart ("need" del word after word);add n after sentence;
fser2ee2	add n before sentence;"the" add word before word, restart ("find" del p's end of word);add n after sentence;
fsjs2aa2	add n beginning of sentence;"walked" del p end of word; add n after sentence;
fsjs2ai2	"Scientists" add n middle of word, del p end of word;
fsjs2ak2	add n beginning of sentence; "scientists" del p end of word;
fsjs2aq2	add n beginning of sentence; "Scientists" del p end of word; "let" sub p end of word, add w after word, restart; add n after sentence;
fsjs2as2	add n beginning of sentence; "insects" del p end of word;
fsjs2av2	add n beginning of sentence; "forests" del p end of word;
fsjs2bd2	add n beginning of sentence; "caterpillar" add n beginning of word; "hatches" add n beginning of word; "each" sub w, replacement, add w after word, restart; add n after sentence;
fsjs2bp2	addn beginning of sentence;"for" sub w, replacement; 
fsjs2cf2	"war" sub p middle of word;
fsjs2cj2	add n beginning of sentence; "mountains" del p middle of word; 
fsjs2ck2	add n beginning of sentence; "mountain" del p middle of word; 
fsjs2cl2	add n beginning of sentence; "war" sub p middle of word;
fsjs2co2	"mountains" del p middle of word; 
fsjs2cy2	add n beginning of sentence; "Antarctica" del p beginning of word; "continent" del p middle of word; "at" add p before word, false start; "the" add n after word; add n after sentence;
fsjs2db2	add n beginning of sentence; "insects" del p end of word; "continent" del p middle of word;
fsjs2dh2	add n beginning of sentence;"Antarctica" add w before word; sub p's beginning of word, add n after word; add w's after sentence, whisper;
fsjs2dk2	add n beginning of sentence; "seals" add p's before word, false start, add n after word; "fastest" del p end of word; 
fsjs2dl2	add n beginning of sentence; "most" del p end of word; "water" add w before word; add n after sentence;
fsjs2dm2	add n beginning of sentence;"of" del p end of word; "them" add n after word; add n after sentence;
fsjs2dn2	add n beginning of sentence; "Antarctica" del p beginning of word;
fsjs2dq2	add n beginning of sentence; "television" sub p middle of word;
fsjs2ds2	add n beginning of sentence; "asked" del p end of word;
fslw1an2	add n before sentence; "spin" add p beginning of word; "around" del p end of word; "and" del p end of word;
fslw1ao2	add n before sentence; "cloud" add p end of word; "ground" del p end of word;
fslw1ar2	add n before sentence; "around" del p end of word;
fslw1as2	add n before sentence; "hard" sub p middle of word not in CMUDICT;
fslw1au2	add n before sentence; "onto" sub w replacment; add n end of sentence;
fslw1av2	add n before sentence; "and" del p end of word; "called" del p end of word, add w's after word restart; add n end of sentence;
fslw1ay2	add n before sentence; "and" del p end of word;
fslw1bc2	"piles" sub w replacement;
fslw1be2	"worms" sub p middle of word not in CMUDICT, add w after word repeat; add n end of sentence;
fslw1bf2	add n before sentence; "kind" del p end of word;
fslw1bg2	add n before sentence; "gardens" sub p middle of word not in CMUDICT;
fslw1bh2	add n before sentence; "an" sub w replacement;
fslw1bm2	add n before sentence; "old" del p end of word; "and" del p end of word;
fslw1bp2	"oceans" add p before word false start; "bodies" add pause before word; "of" sub w replacement;
fslw1br2	add n before sentence; "seals" add p before word false start, sub p middle of word not in CMUDICT; add n end of sentence;
fslw1bs2	add n before sentence; "seals" del p end of word; add n after sentence;
fslw1bt2	add n before sentence; "want" del p middle of word;
fslw1bu2	"scientists" del p end of word; 
fslw1bw2	add n before sentence; "land" del p end of word; add n after sentence;
fslw1cb2	add n before sentence; "humpback" del p middle of word;
fslw1ce2	"otters" sub p beginning of word not in CMUDICT;
fslw1cf2	add n before sentence; "otters" add ws before word false start, sub p beginning of word not in CMUDICT; add n end of sentence;
fslw1cg2	add n before sentence; "and" del p end of word;
fslw1ch2	add n before sentence; "brightly" sub w replacement; "colored" del p end of wod, add w's after wrd restart; add n end of sentence;
fslw1cj2	"tastes" del p end of word; add n end of sentence;
fslw1ck2	add n before sentence; "forest" del p end of word; "trees" add n end of word;
fslw1cl2	"now" add w before word false start; "examine" add p's before word false start, del p middle of word; "trees" add n end of word;
fslw1cn2	add n before sentence; "and" del p end of word;
fslw1co2	add n before sentence; "forest" del p end of word;
fslw1cu2	add n before sentence; "stink" sub w replacement; "bug" add n before sentence, add w's and n after word restart; "bug...because" add n among words; add n end of sentence;
fslw1cv2	"macaws" add n and p before word false start; sub p's middle of word not in CMUDICT; add n end of sentence;
fslw1cx2	add n before sentence; "bills" add n before word;  "and" del p end of word; "fruit" del p end of word; add n end of sentence; 
fslw1cz2	add n before sentence; "they" add n after word; "jump" add p before word false start; "one" add p before word false start; "fruit" del p end of word, add n after word;
fslw1dc2	add n before sentence; "scientists" del p end of word; "talk" add n before word; "forests" del p end of word;
fslw1dd2	add n before sentence; "scientists"sub p end of word not in CMUDICT; add n end of sentence;
fslw1df2	add n before sentence; "scientists" sub p end of word not in CMUDICT; "dinosaurs" add n after word;
fslw1dg2	add n before sentence; "something" del w after word, add w's after word restart; "stegosaurus" add n end of word;
fslw1dh2	add n before sentence; "the" add w before word false start; "hard" add p beginning of word false start, sub p middle of word not in CMUDICT; "plates" sub w replacmenrt; "in" add n before word;
fslw1dk2	add n after sentence; "scientists" sub p end of word not in CMUDICT; "they" add n before word; "find" sub w replacement; "ground" del p end of word; add n and whisper after sentence;
fslw1dp2	"hatched" del p end of word; "eggs" add p end of word;  add n after sentence;
fslw1dq2	add n before sentence; "scientists" sub p end of word not in CMUDICT; add n after sentence;
fslw1dr2	add n before sentence; "is" add p before word false start; "hard" del p end of word; add n after sentence;
fslw1dt2	add n before sentence; "scientists" sub p end of word not in CMUDICT; add n after sentence;
fslw1du2	add n before sentence; "zoo" add w before word, del p end of word; add n after sentence;
fslw1dw2	add n before sentence; "and" add n before word; "giraffes" sub w replacement, add w after word repeat; "carrots" add p before word false start; add n after sentence;
fsqh1aa2	"can" sub p middle of word
fsqh1ab2	"Lightning" sub p middle of word; "air" sub p middle of word
fsqh1ad2	"Lightning" add n before word; "hurt" del p end of word
fsqh1ae2	"It" add n before word; "and" del p end of word
fsqh1aj2	"telephone" sub p middle of word
fsqh1ak2	"or" del p end of word
fsqh1am2	"Tornadoes" sub p middle of word
fsqh1an2	"and" del p end of word
fsqh1ap2	"Dust" del p end of word
fsqh1as2	"in" add n before word; "in dust" add w between words; "dust" del p end of word
fsqh1at2	"fills" sub p middle of word
fsqh1ax2	"ago not" del space between wrods; "recycled" add n before word
fsqh1bb2	"People" del w from recording
fsqh1bf2	"into a special" del w between words
fsqh1bh2	"an" sub p beginning of word; "sign" del p end of word; "sign on" add w between words; "it" add n false start
fsqh1bj2	"plastic" del p end of word
fsqh1bk2	"Workers" del p beginning of word; "use" add p beginning of word
fsqh1bl2	"workers" del p beginning of word
fsqh1bm2	"old" del p end of word; "use" add p beginning of word
fsqh1bn2	"use" add p beginning of word, "them" del p middle of word
fsqh1bo2	"Then" add n false start, "use" add p beginning of word; "them" del p beginning of word
fsqh1bp2	"Oceans" add n before word; "big" del p end of word
fsqh1bs2	"are" del p middle of word; "working" del p middle of  word; "seal" add p end of word; "clean" add n before word; "safe" add n after word
fsqh1bt2	"want" del p end of word; 
fsqh1bu2	"Scientists" add n before word; "are" del p middle of word; "protect" add n false start, sub w replacement
fsqh1bw2	"land" sub p middle of word
fsqh1by2	"Dolphins" del p end of word; "ocean" add n after word
fsqh1bz2	"friendly" del p middle of word
fsqh1ca2	"and" add n false start; "jump" sub p end of word
fsqh1cg2	"They eat" add w between words; "and" del p end of word
fsqh1ch2	"Brightly" add n false start, sub p end of word; "colored" sub p end of word
fsqh1ck2	"rain" add n false start, sub p beginning of word
fsqh1cl2	"Until" add n before word; "now" del p end of word; "examine" sub p middle of word; "the" sub w replacement
fsqh1cm2	"use" add p beginning of word; "hang" add n false start, del p end of word
fsqh1cn2	"finding" del p middle of word; "the" sub w replacement
fsqh1co2	"warm" del p end of word; "place" add n after word
fsqh1cp2	"It" del p end of word; "lots and lots of" add n false start
fsqh1cr2	"too" sub p end of word
fsqh1cs2	"The" add n before word; "know" del p end of word; "off" del p end of word
fsrg2ak2	add n before sentence;"scientist" del p end of word; "them" del p end of word;
fsrg2ap2	add n before sentence;"form" del p end of word;
fsrg2au2	add n before sentence;"almost" add word,n before word;"world" del p's end of word;
fsrg2bl2	add n before sentence;"a" sub p beginning of word;
fsrg2bp2	add n before sentence;"for" sub word;
fsrg2bu2	add n before sentence;"The" sub p end of word;
fsrg2cc2	add n before sentence;"farmers" add n middle of word;"coffee" add n after word;"or" sub p beginning of word;
fsrg2cd2	add n before sentence;"families" del p end of word;
fsrg2cg2	add n before sentence;"Schools" add words before word, restart ("Schools" del p end of word);"room" add n before word;
fsrg2ch2	add n before sentence;"travel" add n middle of word;"a" sub word;
fsrg2ck2	add n before sentence;"endangered" del p middle of word;
fsrg2cl2	add n before sentence;"Rwanda" sub p middle of word;add n after sentence;
fsrg2cq2	add n before sentence;"birds" add p end of word;"their" sub p middle of word;
fsrg2cz2	add n before sentence;"It" del p end of word;
fsrg2dc2	add n before sentence;"Animals" del p middle of word;
fsrg2df2	add n before sentence;"Out" del p end of word;
fsrg2di2	"waters" sub p middle of word;
fsrg2dj2	add n before sentence;"hard" del word before word;"called" add n before word;
fsrg2dr2	add n before sentence;"too" del word before word;"doctors" add n before word;
fssb1aa2	add n before sentence (whisper);"spring" sub p middle of word;"bring" add n after word;;
fssb1ac2	add n before sentence;"sometimes" sub p end of word;"hits" sub p end of word;add n after sentence;
fssb1ae2	add n before sentence;"trees" sub p end of word;"buildings" sub p end of word;add n after sentence;
fssb1af2	"Stay" sub p beginning of word;add n after sentence;
fssb1ag2	add n before sentence;"comes" sub p end of word;"there" add n before word, sub word replacement;"to" add n before word;"safe" sub [p beginning of word;
fssb1ah2	"indoors" add n before word, sub p end of word;
fssb1ai2	add n before sentence;"Stay" sub p beginning of word;
fssb1ak2	add n before sentence;"Turn" del p end of word;"television" sub p middle of word;"or" add n after word;
fssb1am2	"Tornadoes" sub p end of word;"rain" add n before word;"winds" sub p end of word;
fssb1an2	"winds" sub p end of word;"around" del p end of word;"and" del p end of word;
fssb1ao2	add n before sentence;"thin" add n before sentence;"cloud" del p end of word;
fssb1ap2	add n before sentence;"storms" sub p end of word;"dry" add n before word;"places" sub p middle of word, sub p end of word;
fssb1aq2	add n before sentence;"storms" sub p end of word, add n after word;"winds"sub p end of word;
fssb1ar2	"winds" sub p end of word;"and" add n before word;
fssb1as2	add n before sentence;"Sometimes" sub p beginning of word, sub p end of word;"is" sub p end of word;"see" sub p beginnning of word;"dust" sub p's end of word;"storms" sub p end of word;
fssb1at2	"fills" add words before word restart ("fills" sub p middle of word, add n after word), sub p middle of word;
fssb1av2	"covers" add n before word;"streets" del p middle of word;"houses" add w before word repeat (del p end of word);"flood" sub p middle of word;add n after sentence;
fssb1ay2	"Now" add w's before word restart ("Now" sub word replacement);"recycle" sub p middle of word;"cans" add n before word, sub p end of word;"bottles" sub p end of word;
fssb1az2	"Experts" sub word replacement;"say" sub p beginning of word;"that's" sub p end of word;"news" sub p end of word;add p after sentence;
fssb1ba2	"is" sub p end of word;"because" add n before word, sub p end of word;"recycling" sub p middle of wors;"helps" sub p end of word;
fssb1bc2	add n before sentence;"as" sub p end of word;"trash" del all w's after word;
fssb1bd2	add n before sentence;"Some" sub p beginning of word;"recycle" add n before word, sub p middle of word;"garbage" add n before word, add w after word;add n after sentence;
fssb1be2	"worms" sub p middle of word;"eat" add n after word;"garbage" add w after word;
fssb1bf2	"worms" sub p middle of word;"the" add n after word;"garbage" add w after word;"special" sub p beginning of word;"kind" del p end of word;
fssb1bg2	add n before sentence;"is" sub p end of word;"help" add n after word;add n after sentence;
fssb1bh2	add n before sentence;"Some" sub p beginning of word;"has" sub p end of word, add n after word;"sign" add n before word;
fssb1bj2	add n before sentence;"Some" add words before word restart ("some" sub p beginning of word;"recycle" sub p middle of word), add n before word (whisper), sub p beginning of word;"recycle" sub p middle of word;"plastic" sub p middle of word;"bottles" sub w replacement;
fssb1bk2	"Workers" sub p end of word;"use" sub p end of word;"of" add n after word;"bottles" add n before word, sub word replacement;"clothing" add w before word;add n after sentence (whisper);
fssb1bl2	"Some" sub p beginning of word;"workers" sub p end of word;"recycle" sub p middle of word;"bikes" add w's before word repeats (del p end of word),add n before word, sub p end of word;
fssb1bm2	add n before sentence;"fix" sub p beginning of word;
fssb1bn2	add n before sentence;"use" add n after word;"bikes" sub p end of word;"give" add n before word;
fssb1bp2	"Oceans" sub p end of word, add n after word;"bodies" add n before word (whisper), add w's before word restart ("bottle" sub p's end of word), sub word replacement;add n after sentence;
fssb1bq2	add n before sentence;"plants" sub w replacement;"and" add w before word repeat;"oceans" del p end of word;add n after sentence;
fssb1br2	"Seals" sub p beginning of word, sub p end of word;"live" add p's before word false start;add n after sentence (whisper);
fssb1bs2	add n before sentence;"California" del p middle of word;"seal" add n before word,sub p beginning of word;"homes" sub p end of word;"safe" sub p beginning of word;
fssb1bt2	"they" add w;s before word restart ("want" sub p middle of word);"want sub p middle of word;"seals" sub p beginning of word, sub p end of word;add n after sentence (whisper);
fssb1bu2	"Scientists" sub p beginning of word, sub p end of word;"protect" sub p beginning of word;"ocean" add n before word;add n after sentence;
fssb1bv2	add n before sentence;"Sea" sub p beginning of word;
fssb1bw2	add n before sentence;"sea" sub p beginning of word;"turtles" sub p end of word;"swim" sub p beginning of word, add n after word;
fssb1by2	"Dolphins" sub p end of word;"live" add n before word;add n after sentence;
fssb1ca2	add n before sentence;"and" del p end of word not in CMUDICT;add n after sentence;
fssb1cb2	"whales" sub word replacement;"live" add n after word;
fssb1cc2	add n before sentence;"flippers" add n before word (whisper), sub p middle of word;
fssb1cd2	add n before sentence;"whales" add n before word, sub p end of word;"small" sub p beginning of word;add n after sentence;
fssb1ce2	add n before sentence;"Sea" sub p beginning of word;"otters" add n before word, sub p end of word;
fssb1cf2	add n before sentence;"Otters" sub p middle of word;"backs" sub p end of word;
fssb1ch2	add n before sentence;"colored" add wo before word repeat (sub p end of word);"live" add n after word;
fssb1ci2	"sometimes" sub p end of word;"plants" sub w replacement;
fssb1cj2	add n before sentence;"Sometimes" sub p end of word;"a" add n after word;"tastes" add w after word;
fssb1ck2	add n before sentence;"forest" sub p middle of word;"has" sub p end of word;"tall" add n before word;"trees" sub p end of word;add n after sentence;
fssb1cl2	add n before sentence;"Until" del p's beginning of word;"scientists" add n before word, sub p end of word;"tops" del p end of word;"trees" sub p end of word;
fssb1cm2	add n before sentence;"walkways" sub p end of word;"that" add n after word;"tall" add n before word;"treetops" sub p middle of word;add n after sentence;
